# eastings, northings, cpd, cpd_error, temp_error
4.540121101075762417e+05 6.780204707985874265e+05 3.232652300000000105e+04 1.293060920000000078e+04 1.630492381577939227e+02
4.652406877409460722e+05 6.776949738928573206e+05 3.231586099999999715e+04 1.292634439999999995e+04 1.624006810501123539e+02
4.764695528053989401e+05 6.773955294377774699e+05 3.234780500000000029e+04 1.293912200000000121e+04 1.634387179998074942e+02
4.876986930314170895e+05 6.771221339479081798e+05 3.232305900000000111e+04 1.292922360000000117e+04 1.629608369981268083e+02
4.989280961786401458e+05 6.768747843261745293e+05 3.197770699999999852e+04 1.279108280000000013e+04 1.614447614657803456e+02
5.101577298195056501e+05 6.766534782388446620e+05 3.158950400000000081e+04 1.263580160000000069e+04 1.600097535531713788e+02
5.213875615485662129e+05 6.764582135531887179e+05 3.128325999999999840e+04 1.251330400000000009e+04 1.595836039968476712e+02
5.326175791942969663e+05 6.762889880563999759e+05 3.108364900000000125e+04 1.243345960000000014e+04 1.583608444686386747e+02
5.438477503891413799e+05 6.761458001586160390e+05 3.096102499999999782e+04 1.238441000000000167e+04 1.582259007261592387e+02
5.550780427802836057e+05 6.760286484712020028e+05 3.068146500000000015e+04 1.227258600000000115e+04 1.564242075981956077e+02
5.663084442420778796e+05 6.759375316662295954e+05 3.020291100000000006e+04 1.208116439999999966e+04 1.553859072491347035e+02
5.775389224444385618e+05 6.758724488982653711e+05 2.961278199999999924e+04 1.184511280000000079e+04 1.532781882752157117e+02
5.887694450646489859e+05 6.758333995232374873e+05 2.896203199999999924e+04 1.158481280000000152e+04 1.499834609841444717e+02
6.000000000000000000e+05 6.758203830984625965e+05 2.829042099999999846e+04 1.131616840000000047e+04 1.473495781977072454e+02
6.112305549353510141e+05 6.758333995232374873e+05 2.771727900000000227e+04 1.108691160000000127e+04 1.456781260980451975e+02
6.224610775555614382e+05 6.758724488982653711e+05 2.722810199999999895e+04 1.089124079999999958e+04 1.434528729025416283e+02
6.336915557579221204e+05 6.759375316662295954e+05 2.678105899999999747e+04 1.071242360000000190e+04 1.415462091903731334e+02
6.449219572197163943e+05 6.760286484712020028e+05 2.664349599999999919e+04 1.065739840000000004e+04 1.409608089757187201e+02
6.561522496108586201e+05 6.761458001586160390e+05 2.663832899999999790e+04 1.065533159999999953e+04 1.412817308728426724e+02
6.673824208057030337e+05 6.762889880563999759e+05 2.675191500000000087e+04 1.070076600000000144e+04 1.416451390705756239e+02
6.786124384514337871e+05 6.764582135531887179e+05 2.698855400000000009e+04 1.079542160000000149e+04 1.425670977048694681e+02
6.898422701804942917e+05 6.766534782388446620e+05 2.726647799999999916e+04 1.090659120000000075e+04 1.440795256473982136e+02
7.010719038213598542e+05 6.768747843261745293e+05 2.729174799999999959e+04 1.091669920000000093e+04 1.442133734127853586e+02
7.123013069685829105e+05 6.771221339479081798e+05 2.729570800000000236e+04 1.091828320000000167e+04 1.440623959325936880e+02
7.235304471946010599e+05 6.773955294377774699e+05 2.728936600000000180e+04 1.091574640000000181e+04 1.440015287332252285e+02
7.347593122590539278e+05 6.776949738928573206e+05 2.711640399999999863e+04 1.084656160000000091e+04 1.429320726690977779e+02
7.459878696813167771e+05 6.780204701892455341e+05 2.656875799999999799e+04 1.062750319999999920e+04 1.413842366146030542e+02
7.572160869512688369e+05 6.783720214037268888e+05 2.582419800000000032e+04 1.032967920000000049e+04 1.382266317056751461e+02
7.684439517367383232e+05 6.787496315167876892e+05 2.505638099999999758e+04 1.002255240000000049e+04 1.351611542725563311e+02
7.796714314593560994e+05 6.791533041469083400e+05 2.450121100000000297e+04 9.800484400000001187e+03 1.330904623330016534e+02
3.520278297057814198e+05 6.635895405097986804e+05 3.089448199999999997e+04 1.235779280000000108e+04 1.582064743763252181e+02
3.632955126119774068e+05 6.630284914317453513e+05 3.149998500000000058e+04 1.259999400000000060e+04 1.600751613175780506e+02
3.745637273324645357e+05 6.624935761172564235e+05 3.194388199999999779e+04 1.277755280000000130e+04 1.611446483048019616e+02
3.858323805824094452e+05 6.619847920589420246e+05 3.223490900000000329e+04 1.289396360000000095e+04 1.625617539523677806e+02
3.971015819659109693e+05 6.615021279358568136e+05 3.242652499999999782e+04 1.297061000000000058e+04 1.626002588188276263e+02
4.083712383000818663e+05 6.610455819299343275e+05 3.255771299999999974e+04 1.302308520000000135e+04 1.641755837625509855e+02
4.196412564367869636e+05 6.606151518628206104e+05 3.267898900000000140e+04 1.307159560000000238e+04 1.646129461601787511e+02
4.309117461335210828e+05 6.602108281534542330e+05 3.280517599999999948e+04 1.312207040000000234e+04 1.650475190885561858e+02
4.421826143283584388e+05 6.598326093137239804e+05 3.289201400000000285e+04 1.315680560000000150e+04 1.646846824457817604e+02
4.534537679883289384e+05 6.594804934960094979e+05 3.287708299999999872e+04 1.315083320000000094e+04 1.652282990044150210e+02
4.647253169986740104e+05 6.591544728600371163e+05 3.284628699999999662e+04 1.313851479999999901e+04 1.651404767277760754e+02
4.759971481073735049e+05 6.588545467655764660e+05 3.281718800000000192e+04 1.312687520000000040e+04 1.655372482553170528e+02
4.872692495337888831e+05 6.585807116785640828e+05 3.267902399999999761e+04 1.307160959999999977e+04 1.648035851868417865e+02
4.985416095265836921e+05 6.583329644576724386e+05 3.226213099999999758e+04 1.290485239999999976e+04 1.623564182218282781e+02
5.098141960700408672e+05 6.581113027298897505e+05 3.176715499999999884e+04 1.270686200000000099e+04 1.614294495774267375e+02
5.210869771707064356e+05 6.579157243272725027e+05 3.135293200000000070e+04 1.254117280000000028e+04 1.594864743375284775e+02
5.323599411464787554e+05 6.577462270054145483e+05 3.104652799999999843e+04 1.241861120000000119e+04 1.587331291842609744e+02
5.436330560420226539e+05 6.576028091475961264e+05 3.080422599999999875e+04 1.232169040000000132e+04 1.570657649622794452e+02
5.549062899168411968e+05 6.574854693423886783e+05 3.047483799999999974e+04 1.218993519999999990e+04 1.558994583083364773e+02
5.661796311349782627e+05 6.573942062429079087e+05 2.991583599999999933e+04 1.196633440000000155e+04 1.543374340768250477e+02
5.774530477788042044e+05 6.573290189892784692e+05 2.920518900000000212e+04 1.168207560000000012e+04 1.508963800701023104e+02
5.887265079381070100e+05 6.572899069270483451e+05 2.847869499999999971e+04 1.139147799999999916e+04 1.484267330092712882e+02
6.000000000000000000e+05 6.572768696072164457e+05 2.787863300000000163e+04 1.115145319999999992e+04 1.459273594793401401e+02
6.112734920618929900e+05 6.572899069270483451e+05 2.742007999999999811e+04 1.096803200000000106e+04 1.444976058637508913e+02
6.225469522211957956e+05 6.573290189892784692e+05 2.701001000000000204e+04 1.080400400000000081e+04 1.423937410054485326e+02
6.338203688650217373e+05 6.573942062429079087e+05 2.663897499999999854e+04 1.065559000000000015e+04 1.416963914937484788e+02
6.450937100831588032e+05 6.574854693423886783e+05 2.656896800000000076e+04 1.062758719999999994e+04 1.406834543917249789e+02
6.563669439579773461e+05 6.576028091475961264e+05 2.669268999999999869e+04 1.067707599999999911e+04 1.418744202555823222e+02
6.676400588535212446e+05 6.577462270054145483e+05 2.694584499999999753e+04 1.077833799999999974e+04 1.423802846328110547e+02
6.789130228292936226e+05 6.579157243272725027e+05 2.733405099999999948e+04 1.093362039999999979e+04 1.442741521824081588e+02
6.901858039299590746e+05 6.581113027298897505e+05 2.778552200000000084e+04 1.111420880000000034e+04 1.454992365847180054e+02
7.014583904734163079e+05 6.583329644576724386e+05 2.748154399999999805e+04 1.099261760000000140e+04 1.445681296016654471e+02
7.127307504662110005e+05 6.585807116785640828e+05 2.716255200000000332e+04 1.086502080000000205e+04 1.427708523197061652e+02
7.240028518926264951e+05 6.588545467655764660e+05 2.687359000000000015e+04 1.074943600000000151e+04 1.421039446134315369e+02
7.352746830013259314e+05 6.591544728600371163e+05 2.653857999999999811e+04 1.061543200000000070e+04 1.410875640873005636e+02
7.465462117232107557e+05 6.594804928856870392e+05 2.600920699999999852e+04 1.040368280000000050e+04 1.391029524387075185e+02
7.578174059594891733e+05 6.598326099710245617e+05 2.537464700000000084e+04 1.014985879999999997e+04 1.359334105591456137e+02
7.690882538664789172e+05 6.602108281534542330e+05 2.469409200000000055e+04 9.877636800000002040e+03 1.334516638437209508e+02
7.803587232767280657e+05 6.606151511115425965e+05 2.414555500000000029e+04 9.658222000000001572e+03 1.315100594649320271e+02
3.510845426999597112e+05 6.450563803998448420e+05 3.129727899999999863e+04 1.251891160000000127e+04 1.590581697447301508e+02
3.623951690094826045e+05 6.444944449170044390e+05 3.188296100000000297e+04 1.275318440000000192e+04 1.617065449045733772e+02
3.737063178434335859e+05 6.439586850253125886e+05 3.232658399999999529e+04 1.293063360000000102e+04 1.627535188496839282e+02
3.850178960997590912e+05 6.434490981363743776e+05 3.261418200000000070e+04 1.304567280000000028e+04 1.644219737636082641e+02
3.963300143382683746e+05 6.429656728381118737e+05 3.276094400000000314e+04 1.310437760000000162e+04 1.650515643043420368e+02
4.076425795593953226e+05 6.425084072400964797e+05 3.284891900000000169e+04 1.313956760000000213e+04 1.650004905384708138e+02
4.189554987987910863e+05 6.420772990948077058e+05 3.295102700000000186e+04 1.318041080000000329e+04 1.656579596578570204e+02
4.302688827701933915e+05 6.416723387441264931e+05 3.309410499999999593e+04 1.323764200000000164e+04 1.667297533202246029e+02
4.415826385959187755e+05 6.412935246394020505e+05 3.319610200000000623e+04 1.327844080000000213e+04 1.659521818352581022e+02
4.528966734276260249e+05 6.409408548756674863e+05 3.315208100000000559e+04 1.326083240000000114e+04 1.656949220921146093e+02
4.642110981072410941e+05 6.406143215496395715e+05 3.307439800000000105e+04 1.322975920000000224e+04 1.656738109023961272e+02
4.755257994905828382e+05 6.403139239731673151e+05 3.300831199999999808e+04 1.320332479999999850e+04 1.655562643742540274e+02
4.868407662909618230e+05 6.400396585634739604e+05 3.281870700000000215e+04 1.312748280000000341e+04 1.647353561869490193e+02
4.981559872511312715e+05 6.397915221348955529e+05 3.225686300000000119e+04 1.290274520000000120e+04 1.633626541500204326e+02
5.094714307724560495e+05 6.395695122750484152e+05 3.161693999999999869e+04 1.264677600000000166e+04 1.600826650398366553e+02
5.207870652787086437e+05 6.393736267806950491e+05 3.110538899999999921e+04 1.244215560000000005e+04 1.581944040468773096e+02
5.321028795822696993e+05 6.392038633757695789e+05 3.074159200000000055e+04 1.229663680000000204e+04 1.575990271077004081e+02
5.434188421452543698e+05 6.390602204166324809e+05 3.044615599999999904e+04 1.217846240000000034e+04 1.565957637967858318e+02
5.547349214447126724e+05 6.389426964690097375e+05 3.011665000000000146e+04 1.204666000000000167e+04 1.542167982466438616e+02
5.660511063394317171e+05 6.388512901670254068e+05 2.955592699999999968e+04 1.182237080000000242e+04 1.523861336490618044e+02
5.773673653294628020e+05 6.387860006363276625e+05 2.879939699999999721e+04 1.151975879999999961e+04 1.493580129799515532e+02
5.886836669223232893e+05 6.387468272120619658e+05 2.801007500000000073e+04 1.120403000000000065e+04 1.463266369200488839e+02
6.000000000000000000e+05 6.387337694388969103e+05 2.750498400000000038e+04 1.100199359999999979e+04 1.443723878682001498e+02
6.113163330776767107e+05 6.387468272120619658e+05 2.707097399999999834e+04 1.082838960000000043e+04 1.423959588673630208e+02
6.226326346705371980e+05 6.387860006363276625e+05 2.661884100000000035e+04 1.064753639999999905e+04 1.412079937377794465e+02
6.339488936605682829e+05 6.388512901670254068e+05 2.625573199999999997e+04 1.050229279999999926e+04 1.398052358232820040e+02
6.452650785552873276e+05 6.389426964690097375e+05 2.632675899999999820e+04 1.053070360000000073e+04 1.406078623780136070e+02
6.565811578547456302e+05 6.390602204166324809e+05 2.653969800000000032e+04 1.061587920000000122e+04 1.406083577607009261e+02
6.678971204177303007e+05 6.392038633757695789e+05 2.679333299999999872e+04 1.071733320000000094e+04 1.418700136802840177e+02
6.792129347212912980e+05 6.393736267806950491e+05 2.705794300000000294e+04 1.082317720000000190e+04 1.429116150071217817e+02
6.905285692275438923e+05 6.395695122750484152e+05 2.727745100000000093e+04 1.091098040000000037e+04 1.432545527845171023e+02
7.018440127488686703e+05 6.397915221348955529e+05 2.706307999999999811e+04 1.082523199999999997e+04 1.430758435593811271e+02
7.131592337090381188e+05 6.400396585634739604e+05 2.668462600000000020e+04 1.067385040000000117e+04 1.415651636012520953e+02
7.244742005094172200e+05 6.403139239731673151e+05 2.624039600000000064e+04 1.049615840000000026e+04 1.400947077861938226e+02
7.357889018927589059e+05 6.406143215496395715e+05 2.577847899999999936e+04 1.031139160000000084e+04 1.374881768578784431e+02
7.471033062067326391e+05 6.409408542643850669e+05 2.540852500000000146e+04 1.016340999999999985e+04 1.367560419689051798e+02
7.584173817691206932e+05 6.412935252977369819e+05 2.501301199999999881e+04 1.000520480000000134e+04 1.348152514215614701e+02
7.697311172298066085e+05 6.416723387441264931e+05 2.460507200000000012e+04 9.842028800000001866e+03 1.332149561070665413e+02
7.810444808375081047e+05 6.420772983423465630e+05 2.432731800000000294e+04 9.730927200000001903e+03 1.318890416651435089e+02
3.501433745834098663e+05 6.265235315771363676e+05 3.158693699999999808e+04 1.263477480000000105e+04 1.600868157454754908e+02
3.614968487587529235e+05 6.259607287041922100e+05 3.217862300000000323e+04 1.287144920000000093e+04 1.622480905855893525e+02
3.728508360602437751e+05 6.254241423668197822e+05 3.263309100000000035e+04 1.305323640000000159e+04 1.643643164118387574e+02
3.842052435743857641e+05 6.249137698953379877e+05 3.291236499999999796e+04 1.316494599999999991e+04 1.656406267099325760e+02
3.955601828207438230e+05 6.244295997865723912e+05 3.298052599999999802e+04 1.319221039999999994e+04 1.654191841118535251e+02
4.069155609888383769e+05 6.239716300774648553e+05 3.298940999999999622e+04 1.319576400000000103e+04 1.652084273914394714e+02
4.182712853038681205e+05 6.235398584510905202e+05 3.303834899999999470e+04 1.321533959999999934e+04 1.663020964829896968e+02
4.296274674398415955e+05 6.231342751723049441e+05 3.317263400000000547e+04 1.326905360000000110e+04 1.665592580651889705e+02
4.409840147090697428e+05 6.227548786316933110e+05 3.328601099999999860e+04 1.331440440000000126e+04 1.669407753953026372e+02
4.523408344535895158e+05 6.224016668667480117e+05 3.314175400000000081e+04 1.325670160000000033e+04 1.661650196288836980e+02
4.636980384760241723e+05 6.220746319112037309e+05 3.297270600000000559e+04 1.318908240000000114e+04 1.648541236419546010e+02
4.750555137459464022e+05 6.217737730287890881e+05 3.285563700000000244e+04 1.314225480000000243e+04 1.646829829340880451e+02
4.864132494756608503e+05 6.214990865879311459e+05 3.266016799999999785e+04 1.306406719999999950e+04 1.643800714588084588e+02
4.977712349070525961e+05 6.212505693585508270e+05 3.190321000000000276e+04 1.276128400000000147e+04 1.620946344589000319e+02
5.091294388637806405e+05 6.210282188888055971e+05 3.111440699999999924e+04 1.244576280000000042e+04 1.584406427851390049e+02
5.204878301920543308e+05 6.208320329400877235e+05 3.051732300000000032e+04 1.220692920000000049e+04 1.558595297296476190e+02
5.318463982037703972e+05 6.206620092046159552e+05 3.015583399999999892e+04 1.206233359999999993e+04 1.548007994390970339e+02
5.432051117837002967e+05 6.205181460117711686e+05 2.989396299999999974e+04 1.195758520000000135e+04 1.541697513665031067e+02
5.545639398316452280e+05 6.204004419043852249e+05 2.969619000000000233e+04 1.187847600000000057e+04 1.529845312250465952e+02
5.659228717061644420e+05 6.203088954975570086e+05 2.930135699999999997e+04 1.172054280000000108e+04 1.516442244493704834e+02
5.772818763301917352e+05 6.202435059024263173e+05 2.865109599999999773e+04 1.146043840000000091e+04 1.491371351577863607e+02
5.886409226341746980e+05 6.202042724437137367e+05 2.782135999999999694e+04 1.112854399999999987e+04 1.459476069623673027e+02
6.000000000000000000e+05 6.201911946597469505e+05 2.749831400000000212e+04 1.099932560000000012e+04 1.447409507281778076e+02
6.113590773658253020e+05 6.202042724437137367e+05 2.704818900000000212e+04 1.081927560000000085e+04 1.436831765060352950e+02
6.227181236698082648e+05 6.202435059024263173e+05 2.647071500000000015e+04 1.058828600000000006e+04 1.408293790542457771e+02
6.340771282938355580e+05 6.203088954975570086e+05 2.595918800000000192e+04 1.038367520000000150e+04 1.385637481522411179e+02
6.454360601683547720e+05 6.204004419043852249e+05 2.617682500000000073e+04 1.047073000000000138e+04 1.399704850424174651e+02
6.567948882162997033e+05 6.205181460117711686e+05 2.639632599999999729e+04 1.055853039999999964e+04 1.402160665264049157e+02
6.681536017962296028e+05 6.206620092046159552e+05 2.655094700000000012e+04 1.062037880000000041e+04 1.410004978709492605e+02
6.795121698079457274e+05 6.208320329400877235e+05 2.662352900000000227e+04 1.064941160000000127e+04 1.411465743397725419e+02
6.908705611362194177e+05 6.210282188888055971e+05 2.669590799999999945e+04 1.067836319999999978e+04 1.418030799088006972e+02
7.022287650929474039e+05 6.212505693585508270e+05 2.650671199999999953e+04 1.060268480000000091e+04 1.408698664746333407e+02
7.135867505243390333e+05 6.214990865879311459e+05 2.612096600000000035e+04 1.044838640000000123e+04 1.392894747219851581e+02
7.249444862540536560e+05 6.217737730287890881e+05 2.560389899999999761e+04 1.024155960000000050e+04 1.373509232068808217e+02
7.363019615239758277e+05 6.220746319112037309e+05 2.505431599999999889e+04 1.002172639999999956e+04 1.351652179201739159e+02
7.476591451037613442e+05 6.224016662545263534e+05 2.491760299999999916e+04 9.967041200000001481e+03 1.345019979174047364e+02
7.590160057329883566e+05 6.227548792910401244e+05 2.478923599999999715e+04 9.915694400000000314e+03 1.337289586881376522e+02
7.703725325601584045e+05 6.231342751723049441e+05 2.466102400000000125e+04 9.864409600000002683e+03 1.336602629291513722e+02
7.817286942553882254e+05 6.235398576974715106e+05 2.460971600000000035e+04 9.843886400000001231e+03 1.336621537623717586e+02
3.606005647843358456e+05 6.074274544801200973e+05 3.238158799999999974e+04 1.295263520000000062e+04 1.630254625152136612e+02
3.719972942886627861e+05 6.068900598613845650e+05 3.281405299999999988e+04 1.312562120000000141e+04 1.649934369016977769e+02
3.833944346937635564e+05 6.063789190865671262e+05 3.303376399999999558e+04 1.321350560000000041e+04 1.664501113190642627e+02
3.947920984829756198e+05 6.058940205614431761e+05 3.304621499999999651e+04 1.321848599999999897e+04 1.657556526347049157e+02
4.061901930406495230e+05 6.054353622500670608e+05 3.297621500000000378e+04 1.319048600000000260e+04 1.657409750063598324e+02
4.175886257872735732e+05 6.050029417658810271e+05 3.294309999999999854e+04 1.317724000000000160e+04 1.648048267069396502e+02
4.289875093611240154e+05 6.045967492967562284e+05 3.299106999999999971e+04 1.319642800000000170e+04 1.653310866225932898e+02
4.403867512702375534e+05 6.042167831722974079e+05 3.299398800000000483e+04 1.319759520000000157e+04 1.657795703774396259e+02
4.517862590527584543e+05 6.038630413722693920e+05 3.275756499999999869e+04 1.310302599999999984e+04 1.645746970327643339e+02
4.631861454759885091e+05 6.035355158674586564e+05 3.244758199999999852e+04 1.297903279999999904e+04 1.633919073421570829e+02
4.745862976291496889e+05 6.032342058732814621e+05 3.214078099999999540e+04 1.285631240000000071e+04 1.622876143196124303e+02
4.859867052285613609e+05 6.029591077092908090e+05 3.173417299999999886e+04 1.269366920000000027e+04 1.605481680059321263e+02
4.973873580202569137e+05 6.027102181009196211e+05 3.101186799999999857e+04 1.240474720000000161e+04 1.581011919481528594e+02
5.087882252553782309e+05 6.024875345567844342e+05 3.020705400000000009e+04 1.208282160000000113e+04 1.551987200751040632e+02
5.201892762077576481e+05 6.022910548028353369e+05 2.951896299999999974e+04 1.180758519999999953e+04 1.528242970848193352e+02
5.315905006938169245e+05 6.021207764995240141e+05 2.909664899999999761e+04 1.163865960000000086e+04 1.502947082300372585e+02
5.429918680261655245e+05 6.019766979491953971e+05 2.907532099999999991e+04 1.163012839999999960e+04 1.501907564850582446e+02
5.543933475325361360e+05 6.018588176717413589e+05 2.922075999999999840e+04 1.168830400000000009e+04 1.506053376723817223e+02
5.657949290762632154e+05 6.017671342632046435e+05 2.925269700000000012e+04 1.170107880000000114e+04 1.513015932440740983e+02
5.771965820083412109e+05 6.017016468201859389e+05 2.908158899999999994e+04 1.163263559999999961e+04 1.506627454933333183e+02
5.885982756873243488e+05 6.016623546569606988e+05 2.869454999999999927e+04 1.147782000000000153e+04 1.496737261053088446e+02
6.000000000000000000e+05 6.016492573055052198e+05 2.822510900000000038e+04 1.129004360000000088e+04 1.468963733947090873e+02
6.114017243126756512e+05 6.016623546569606988e+05 2.764185499999999956e+04 1.105674200000000019e+04 1.446679234008892365e+02
6.228034179916587891e+05 6.017016468201859389e+05 2.705498300000000017e+04 1.082199320000000080e+04 1.423350043613056073e+02
6.342050709237367846e+05 6.017671342632046435e+05 2.663641200000000026e+04 1.065456480000000192e+04 1.413951261077272648e+02
6.456066524674638640e+05 6.018588176717413589e+05 2.652796899999999732e+04 1.061118760000000111e+04 1.407804527178682008e+02
6.570081319738344755e+05 6.019766979491953971e+05 2.649225400000000081e+04 1.059690160000000105e+04 1.400672089345254960e+02
6.684094993061830755e+05 6.021207764995240141e+05 2.646923300000000017e+04 1.058769319999999971e+04 1.405556691419432127e+02
6.798107237922423519e+05 6.022910548028353369e+05 2.641522200000000157e+04 1.056608880000000136e+04 1.403174719908156760e+02
6.912117747446217109e+05 6.024875345567844342e+05 2.632969099999999889e+04 1.053187640000000101e+04 1.405518275970572120e+02
7.026126419797430281e+05 6.027102181009196211e+05 2.608175700000000143e+04 1.043270280000000093e+04 1.390821586793074687e+02
7.140132947714385809e+05 6.029591077092906926e+05 2.569360399999999936e+04 1.027744160000000193e+04 1.374954319773780469e+02
7.254137023708503693e+05 6.032342058732814621e+05 2.522634300000000076e+04 1.009053720000000067e+04 1.360463506958379298e+02
7.368138545240114909e+05 6.035355158674586564e+05 2.481295000000000073e+04 9.925180000000000291e+03 1.343476551540572643e+02
7.482137204277589917e+05 6.038630407591292169e+05 2.470769900000000052e+04 9.883079600000002756e+03 1.338128722270162143e+02
7.596132692486648448e+05 6.042167838326338679e+05 2.471739400000000023e+04 9.886957599999999729e+03 1.335664802777273792e+02
7.710124906388759846e+05 6.045967492967562284e+05 2.478624200000000201e+04 9.914496800000002622e+03 1.333901766949041985e+02
7.824113536951139104e+05 6.050029410111298785e+05 2.491236900000000242e+04 9.964947600000001330e+03 1.346436569029582699e+02
3.597063138655171497e+05 5.888944003210265655e+05 3.244856599999999889e+04 1.297942640000000210e+04 1.638508016163928858e+02
3.711456894590787124e+05 5.883562156029313337e+05 3.287263900000000285e+04 1.314905559999999969e+04 1.648690393088864141e+02
3.825854665397116332e+05 5.878443238207512768e+05 3.304991500000000087e+04 1.321996600000000035e+04 1.650179592915909552e+02
3.940257585585272172e+05 5.873587132892670343e+05 3.296773900000000140e+04 1.318709560000000056e+04 1.656176926432669347e+02
4.054664731004345231e+05 5.868993818993952591e+05 3.278076200000000244e+04 1.311230480000000171e+04 1.648277188407040796e+02
4.169075177869353793e+05 5.864663271947246976e+05 3.263119900000000052e+04 1.305247960000000239e+04 1.638495589561427721e+02
4.283490062245567096e+05 5.860595392861905275e+05 3.257900200000000405e+04 1.303160080000000198e+04 1.643002336279809299e+02
4.397908461227753432e+05 5.856790164422072703e+05 3.251663200000000143e+04 1.300665280000000166e+04 1.630792636342909248e+02
4.512329452215550700e+05 5.853247565846318612e+05 3.212241699999999764e+04 1.284896680000000015e+04 1.621263747588707247e+02
4.626754172568424256e+05 5.849967516213435447e+05 3.166683599999999933e+04 1.266673440000000119e+04 1.612959803419751381e+02
4.741181494433872867e+05 5.846950007192579797e+05 3.119897100000000137e+04 1.247958840000000055e+04 1.583816406516913560e+02
4.855611320065271575e+05 5.844195001489828574e+05 3.065968300000000090e+04 1.226387320000000000e+04 1.565833121423114278e+02
4.970043552014445886e+05 5.841702465913944179e+05 3.000428800000000047e+04 1.200171519999999873e+04 1.540062376334900875e+02
5.084477887119362131e+05 5.839472375154902693e+05 2.922951099999999860e+04 1.169180440000000090e+04 1.514117227774407013e+02
5.198914022446268355e+05 5.837504706117104506e+05 2.843556600000000253e+04 1.137422640000000138e+04 1.480126599246121089e+02
5.313351861254555406e+05 5.835799435086910380e+05 2.789727799999999843e+04 1.115891120000000046e+04 1.458705357561793221e+02
5.427791101000348572e+05 5.834356544816878159e+05 2.822499099999999817e+04 1.128999639999999999e+04 1.476518060384675266e+02
5.542231439291922143e+05 5.833176020276092459e+05 2.880026599999999962e+04 1.152010640000000058e+04 1.496778466121325266e+02
5.656672779860247392e+05 5.832257847234124783e+05 2.932438999999999942e+04 1.172975600000000122e+04 1.518733752309090619e+02
5.771114820547476411e+05 5.831602016511302209e+05 2.970515100000000166e+04 1.188206040000000030e+04 1.532014961006586304e+02
5.885557259271818912e+05 5.831208521145739360e+05 2.978150899999999820e+04 1.191260360000000037e+04 1.538381197362836303e+02
6.000000000000000000e+05 5.831077356393586379e+05 2.911796600000000035e+04 1.164718640000000050e+04 1.508830567315066844e+02
6.114442740728181088e+05 5.831208521145739360e+05 2.833973700000000099e+04 1.133589480000000003e+04 1.476138042081103379e+02
6.228885179452523589e+05 5.831602016511302209e+05 2.773232799999999770e+04 1.109293120000000090e+04 1.458895222111684973e+02
6.343327220139752608e+05 5.832257847234124783e+05 2.736445000000000073e+04 1.094578000000000065e+04 1.439681497071688341e+02
6.457768560708077857e+05 5.833176020276092459e+05 2.693613200000000143e+04 1.077445280000000093e+04 1.423311017886748857e+02
6.572208898999651428e+05 5.834356544816878159e+05 2.662330600000000049e+04 1.064932240000000093e+04 1.405408037941903103e+02
6.686648138745444594e+05 5.835799435086910380e+05 2.642746199999999953e+04 1.057098480000000018e+04 1.404061964206868254e+02
6.801085977553732228e+05 5.837504706117104506e+05 2.627409400000000096e+04 1.050963760000000184e+04 1.395702842523118079e+02
6.915522112880637869e+05 5.839472375154902693e+05 2.609321600000000035e+04 1.043728640000000087e+04 1.390434564028102500e+02
7.029956447985554114e+05 5.841702465913944179e+05 2.577368699999999808e+04 1.030947479999999996e+04 1.378502676422553179e+02
7.144388679934728425e+05 5.844195001489828574e+05 2.536485299999999916e+04 1.014594120000000112e+04 1.367175475576930808e+02
7.258818505566128297e+05 5.846950007192579797e+05 2.493096900000000096e+04 9.972387600000001839e+03 1.345882911696466238e+02
7.373245827431576326e+05 5.849967516213435447e+05 2.459242100000000210e+04 9.836968400000001566e+03 1.328428201671690090e+02
7.487670341823033523e+05 5.853247559705938911e+05 2.455006399999999849e+04 9.820025600000000850e+03 1.332105082389668667e+02
7.602091744727974292e+05 5.856790171035111416e+05 2.466530400000000009e+04 9.866121600000000399e+03 1.330437042690024612e+02
7.716509937754432904e+05 5.860595392861905275e+05 2.486332700000000114e+04 9.945330800000001545e+03 1.345132184026482491e+02
7.830924616187571082e+05 5.864663264388669049e+05 2.510075600000000122e+04 1.004030240000000231e+04 1.349446010968555072e+02
3.588141089026805712e+05 5.703616778931089211e+05 3.235262699999999677e+04 1.294105079999999907e+04 1.629307334753435725e+02
3.702960338541353703e+05 5.698227212893321412e+05 3.279742100000000210e+04 1.311896839999999975e+04 1.646944281719815706e+02
3.817783507776375627e+05 5.693100958258233732e+05 3.296911600000000180e+04 1.318764639999999963e+04 1.658734571362822692e+02
3.932611740960422903e+05 5.688237897264349740e+05 3.274347300000000178e+04 1.309738920000000144e+04 1.646098669914733819e+02
4.047444116005236283e+05 5.683638008087051567e+05 3.238284699999999793e+04 1.295313879999999881e+04 1.633390034344885464e+02
4.162279711193013354e+05 5.679301265461577568e+05 3.205194900000000052e+04 1.282077960000000166e+04 1.616308535001253688e+02
4.277119672311031027e+05 5.675227569728490198e+05 3.184602000000000044e+04 1.273840799999999945e+04 1.610218023348941188e+02
4.391963078525396995e+05 5.671416902958017308e+05 3.178457999999999811e+04 1.271383200000000033e+04 1.606849188446036010e+02
4.506809009310850524e+05 5.667869243787920568e+05 3.123168200000000070e+04 1.249267280000000028e+04 1.585795336263012985e+02
